Normal Atmosphere,Polluted Atmosphere,Time (sec)
139,245,1108
138,245,1108.1
138,245,1108.2
138,245,1108.3
138,245,1108.4
138,245,1108.5
138,245,1108.6
138,245,1108.7
138,246,1108.8
138,245,1108.9
138,245,1109
138,245,1109.1
138,245,1109.2
137,245,1109.3
138,245,1109.4
138,245,1109.5
138,245,1109.6
138,245,1109.7
138,245,1109.8
138,245,1109.9
138,245,1110
138,246,1110.1
138,245,1110.2
139,245,1110.3
138,246,1110.4
138,245,1110.5
138,245,1110.6
138,245,1110.7
138,245,1110.8
138,245,1110.9
138,245,1111
139,246,1111.1
138,245,1111.2
138,245,1111.3
138,246,1111.4
138,246,1111.5
139,245,1111.6
138,245,1111.7
138,245,1111.8
138,245,1111.9
138,245,1112
138,245,1112.1
139,245,1112.2
138,245,1112.3
138,245,1112.4
138,246,1112.5
138,245,1112.6
138,245,1112.7
138,245,1112.8
138,245,1112.9
138,245,1113
138,245,1113.1
138,245,1113.2
138,245,1113.3
139,245,1113.4
138,245,1113.5
138,245,1113.6
138,245,1113.7
138,245,1113.8
139,245,1113.9
138,246,1114
138,245,1114.1
139,245,1114.2
138,246,1114.3
139,246,1114.4
138,246,1114.5
139,245,1114.6
138,246,1114.7
139,245,1114.8
139,246,1114.9
138,246,1115
138,246,1115.1
139,245,1115.2
139,245,1115.3
138,246,1115.4
139,245,1115.5
140,245,1115.6
139,245,1115.7
138,245,1115.8
138,245,1115.9
139,245,1116
139,245,1116.1
138,245,1116.2
139,246,1116.3
139,246,1116.4
139,246,1116.5
138,246,1116.6
139,245,1116.7
139,246,1116.8
139,245,1116.9
139,245,1117
139,246,1117.1
139,246,1117.2
138,245,1117.3
139,245,1117.4
139,245,1117.5
139,245,1117.6
139,245,1117.7
139,245,1117.8
139,245,1117.9
139,245,1118
139,245,1118.1
139,246,1118.2
139,245,1118.3
139,245,1118.4
139,246,1118.5
139,245,1118.6
139,245,1118.7
139,245,1118.8
139,245,1118.9
139,245,1119
140,245,1119.1
139,245,1119.2
140,245,1119.3
140,245,1119.4
140,245,1119.5
140,245,1119.6
140,245,1119.7
140,245,1119.8
140,245,1119.9
140,245,1120
140,244,1120.1
140,245,1120.2
139,245,1120.3
140,245,1120.4
140,245,1120.5
140,245,1120.6
140,245,1120.7
140,245,1120.8
140,245,1120.9
140,245,1121
140,245,1121.1
140,244,1121.2
140,245,1121.3
140,245,1121.4
140,245,1121.5
140,244,1121.6
140,245,1121.7
140,245,1121.8
139,244,1121.9
140,245,1122
139,245,1122.1
139,245,1122.2
139,245,1122.3
139,245,1122.4
139,245,1122.5
139,245,1122.6
138,245,1122.7
139,245,1122.8
139,245,1122.9
138,245,1123
138,245,1123.1
137,245,1123.2
138,245,1123.3
137,245,1123.4
136,244,1123.5
135,245,1123.6
136,245,1123.7
134,245,1123.8
135,245,1123.9
134,245,1124
133,245,1124.1
134,245,1124.2
134,245,1124.3
133,244,1124.4
133,245,1124.5
133,245,1124.6
132,245,1124.7
135,245,1124.8
134,245,1124.9
133,244,1125
133,244,1125.1
133,245,1125.2
133,244,1125.3
134,244,1125.4
133,245,1125.5
133,244,1125.6
133,245,1125.7
133,245,1125.8
133,244,1125.9
134,245,1126
134,244,1126.1
134,244,1126.2
133,244,1126.3
134,245,1126.4
134,244,1126.5
133,244,1126.6
133,244,1126.7
133,244,1126.8
133,245,1126.9
133,245,1127
132,244,1127.1
133,245,1127.2
133,245,1127.3
133,244,1127.4
133,244,1127.5
134,245,1127.6
133,244,1127.7
133,244,1127.8
134,244,1127.9
134,244,1128
133,244,1128.1
133,244,1128.2
134,244,1128.3
133,245,1128.4
133,244,1128.5
134,245,1128.6
133,244,1128.7
133,244,1128.8
134,244,1128.9
134,244,1129
133,244,1129.1
133,244,1129.2
134,244,1129.3
132,244,1129.4
133,244,1129.5
132,244,1129.6
133,244,1129.7
133,244,1129.8
133,245,1129.9
133,244,1130
133,244,1130.1
133,244,1130.2
133,245,1130.3
133,245,1130.4
133,244,1130.5
132,244,1130.6
132,244,1130.7
132,245,1130.8
132,244,1130.9
132,244,1131
132,244,1131.1
132,244,1131.2
132,244,1131.3
131,245,1131.4
131,245,1131.5
132,245,1131.6
132,245,1131.7
132,245,1131.8
132,244,1131.9
133,245,1132
133,245,1132.1
132,245,1132.2
132,244,1132.3
132,245,1132.4
133,245,1132.5
133,245,1132.6
133,245,1132.7
132,244,1132.8
132,244,1132.9
133,244,1133
132,245,1133.1
132,245,1133.2
132,245,1133.3
132,245,1133.4
132,245,1133.5
132,245,1133.6
132,245,1133.7
132,245,1133.8
132,245,1133.9
132,244,1134
132,245,1134.1
132,244,1134.2
132,245,1134.3
132,244,1134.4
132,245,1134.5
132,245,1134.6
131,244,1134.7
132,245,1134.8
131,245,1134.9
132,244,1135
132,245,1135.1
132,245,1135.2
131,245,1135.3
131,245,1135.4
131,245,1135.5
131,245,1135.6
131,245,1135.7
131,244,1135.8
131,244,1135.9
131,245,1136
131,244,1136.1
131,245,1136.2
130,244,1136.3
131,245,1136.4
131,245,1136.5
131,245,1136.6
131,245,1136.7
131,245,1136.8
131,245,1136.9
131,245,1137
130,245,1137.1
131,244,1137.2
131,244,1137.3
131,245,1137.4
130,245,1137.5
132,245,1137.6
131,245,1137.7
131,245,1137.8
131,244,1137.9
132,244,1138
131,245,1138.1
131,245,1138.2
132,245,1138.3
131,245,1138.4
131,245,1138.5
131,245,1138.6
131,245,1138.7
131,245,1138.8
131,244,1138.9
132,245,1139
132,245,1139.1
131,245,1139.2
130,245,1139.3
131,245,1139.4
130,245,1139.5
130,245,1139.6
130,245,1139.7
131,245,1139.8
130,245,1139.9
130,245,1140
130,245,1140.1
130,245,1140.2
130,245,1140.3
130,245,1140.4
131,244,1140.5
131,244,1140.6
130,245,1140.7
130,245,1140.8
130,244,1140.9
130,245,1141
132,245,1141.1
131,245,1141.2
132,245,1141.3
131,245,1141.4
131,244,1141.5
131,245,1141.6
131,244,1141.7
131,245,1141.8
131,244,1141.9
132,244,1142
131,244,1142.1
131,244,1142.2
131,244,1142.3
129,244,1142.4
130,244,1142.5
132,244,1142.6
130,244,1142.7
130,244,1142.8
129,244,1142.9
130,244,1143
130,244,1143.1
130,244,1143.2
130,244,1143.3
130,244,1143.4
130,244,1143.5
129,244,1143.6
131,244,1143.7
130,244,1143.8
130,244,1143.9
130,244,1144
131,244,1144.1
130,244,1144.2
130,245,1144.3
130,244,1144.4
130,244,1144.5
130,244,1144.6
130,244,1144.7
129,244,1144.8
130,244,1144.9
130,245,1145
130,244,1145.1
129,244,1145.2
130,244,1145.3
129,244,1145.4
130,244,1145.5
129,244,1145.6
130,244,1145.7
130,244,1145.8
129,244,1145.9
129,244,1146
129,244,1146.1
130,244,1146.2
130,244,1146.3
130,244,1146.4
130,244,1146.5
130,244,1146.6
131,244,1146.7
129,244,1146.8
131,244,1146.9
130,244,1147
130,244,1147.1
130,243,1147.2
130,244,1147.3
130,243,1147.4
130,244,1147.5
130,244,1147.6
131,244,1147.7
130,244,1147.8
130,244,1147.9
130,244,1148
130,244,1148.1
130,244,1148.2
130,244,1148.3
130,244,1148.4
130,244,1148.5
130,244,1148.6
130,244,1148.7
130,244,1148.8
130,244,1148.9
130,243,1149
130,243,1149.1
131,243,1149.2
130,244,1149.3
129,243,1149.4
130,243,1149.5
130,244,1149.6
131,243,1149.7
130,243,1149.8
130,244,1149.9
130,243,1150
130,243,1150.1
130,243,1150.2
130,243,1150.3
130,243,1150.4
130,243,1150.5
129,244,1150.6
129,243,1150.7
130,242,1150.8
131,243,1150.9
129,243,1151
129,243,1151.1
129,243,1151.2
130,242,1151.3
130,243,1151.4
129,243,1151.5
130,243,1151.6
130,243,1151.7
130,243,1151.8
130,244,1151.9
129,243,1152
129,243,1152.1
130,244,1152.2
129,243,1152.3
130,243,1152.4
129,243,1152.5
129,243,1152.6
129,243,1152.7
129,243,1152.8
128,243,1152.9
127,242,1153
128,243,1153.1
129,243,1153.2
128,243,1153.3
128,243,1153.4
128,243,1153.5
129,243,1153.6
128,243,1153.7
128,242,1153.8
129,243,1153.9
129,242,1154
129,242,1154.1
129,243,1154.2
132,244,1154.3
129,243,1154.4
128,243,1154.5
128,243,1154.6
129,244,1154.7
128,243,1154.8
129,243,1154.9
129,243,1155
129,243,1155.1
130,243,1155.2
129,243,1155.3
129,243,1155.4
129,243,1155.5
129,243,1155.6
132,243,1155.7
129,243,1155.8
129,243,1155.9
129,242,1156
129,243,1156.1
129,243,1156.2
128,242,1156.3
129,243,1156.4
130,243,1156.5
128,243,1156.6
128,242,1156.7
129,243,1156.8
128,243,1156.9
128,243,1157
128,242,1157.1
128,242,1157.2
128,243,1157.3
128,242,1157.4
128,242,1157.5
128,243,1157.6
129,243,1157.7
128,242,1157.8
128,243,1157.9
128,243,1158
128,242,1158.1
128,243,1158.2
128,243,1158.3
128,243,1158.4
128,243,1158.5
128,243,1158.6
129,243,1158.7
132,242,1158.8
128,243,1158.9
128,243,1159
128,243,1159.1
128,243,1159.2
128,242,1159.3
128,242,1159.4
129,242,1159.5
129,242,1159.6
129,243,1159.7
129,243,1159.8
130,242,1159.9
129,242,1160
132,243,1160.1
131,242,1160.2
131,242,1160.3
132,242,1160.4
128,243,1160.5
128,242,1160.6
128,243,1160.7
128,242,1160.8
129,242,1160.9
128,242,1161
131,243,1161.1
129,242,1161.2
129,243,1161.3
128,242,1161.4
130,243,1161.5
128,242,1161.6
128,242,1161.7
129,242,1161.8
131,243,1161.9
128,243,1162
132,242,1162.1
128,243,1162.2
128,243,1162.3
130,243,1162.4
129,243,1162.5
128,243,1162.6
130,242,1162.7
131,242,1162.8
130,242,1162.9
131,243,1163
132,243,1163.1
130,243,1163.2
130,243,1163.3
130,242,1163.4
131,243,1163.5
131,242,1163.6
129,242,1163.7
129,242,1163.8
129,242,1163.9
130,243,1164
130,242,1164.1
131,242,1164.2
130,242,1164.3
130,242,1164.4
130,242,1164.5
128,242,1164.6
131,243,1164.7
128,243,1164.8
128,242,1164.9
128,242,1165
128,242,1165.1
129,243,1165.2
128,242,1165.3
128,242,1165.4
128,242,1165.5
128,242,1165.6
128,242,1165.7
128,242,1165.8
128,242,1165.9
130,242,1166
130,242,1166.1
129,242,1166.2
129,242,1166.3
128,243,1166.4
129,242,1166.5
128,242,1166.6
129,241,1166.7
129,242,1166.8
129,242,1166.9
130,242,1167
128,242,1167.1
129,242,1167.2
129,243,1167.3
128,242,1167.4
128,242,1167.5
129,242,1167.6
129,243,1167.7
131,242,1167.8
131,242,1167.9
128,242,1168
131,242,1168.1
130,242,1168.2
128,242,1168.3
130,243,1168.4
130,242,1168.5
128,242,1168.6
131,242,1168.7
129,242,1168.8
131,242,1168.9
130,242,1169
129,242,1169.1
130,242,1169.2
129,242,1169.3
129,242,1169.4
131,242,1169.5
128,242,1169.6
129,242,1169.7
131,242,1169.8
130,242,1169.9
128,242,1170
128,242,1170.1
128,242,1170.2
129,242,1170.3
130,242,1170.4
128,242,1170.5
128,242,1170.6
127,241,1170.7
130,242,1170.8
128,242,1170.9
130,241,1171
128,242,1171.1
128,242,1171.2
128,242,1171.3
129,242,1171.4
127,242,1171.5
128,242,1171.6
131,242,1171.7
129,242,1171.8
128,243,1171.9
129,242,1172
129,242,1172.1
128,242,1172.2
129,242,1172.3
128,241,1172.4
127,242,1172.5
128,242,1172.6
128,242,1172.7
128,242,1172.8
127,242,1172.9
129,242,1173
128,242,1173.1
129,242,1173.2
128,242,1173.3
127,243,1173.4
128,242,1173.5
127,242,1173.6
128,242,1173.7
128,242,1173.8
127,242,1173.9
128,242,1174
127,242,1174.1
128,241,1174.2
128,242,1174.3
128,242,1174.4
128,242,1174.5
128,243,1174.6
128,242,1174.7
128,242,1174.8
129,242,1174.9
129,242,1175
128,242,1175.1
129,242,1175.2
128,242,1175.3
127,242,1175.4
128,242,1175.5
127,242,1175.6
127,242,1175.7
128,242,1175.8
128,242,1175.9
129,241,1176
129,242,1176.1
127,242,1176.2
129,242,1176.3
131,241,1176.4
128,241,1176.5
128,242,1176.6
128,242,1176.7
130,242,1176.8
128,242,1176.9
128,242,1177
128,241,1177.1
128,241,1177.2
128,242,1177.3
128,242,1177.4
128,242,1177.5
130,242,1177.6
128,242,1177.7
128,241,1177.8
130,242,1177.9
128,241,1178
128,241,1178.1
128,241,1178.2
127,241,1178.3
128,242,1178.4
127,241,1178.5
129,241,1178.6
127,242,1178.7
127,241,1178.8
127,241,1178.9
127,241,1179
127,241,1179.1
127,241,1179.2
127,241,1179.3
127,241,1179.4
127,241,1179.5
129,241,1179.6
127,241,1179.7
127,241,1179.8
127,241,1179.9
127,241,1180
128,241,1180.1
127,242,1180.2
127,241,1180.3
130,241,1180.4
129,241,1180.5
128,241,1180.6
128,241,1180.7
128,241,1180.8
128,242,1180.9
127,241,1181
129,241,1181.1
127,241,1181.2
126,241,1181.3
127,241,1181.4
127,240,1181.5
130,241,1181.6
128,240,1181.7
130,240,1181.8
127,240,1181.9
129,240,1182
128,241,1182.1
127,241,1182.2
127,241,1182.3
127,240,1182.4
129,240,1182.5
127,240,1182.6
128,240,1182.7
129,240,1182.8
128,240,1182.9
128,240,1183
128,240,1183.1
130,240,1183.2
129,240,1183.3
127,240,1183.4
128,240,1183.5
127,240,1183.6
127,240,1183.7
126,240,1183.8
128,240,1183.9
128,240,1184
127,240,1184.1
126,240,1184.2
128,240,1184.3
126,240,1184.4
125,240,1184.5
126,240,1184.6
127,240,1184.7
127,241,1184.8
127,240,1184.9
127,240,1185
127,240,1185.1
127,241,1185.2
127,240,1185.3
127,240,1185.4
127,240,1185.5
127,241,1185.6
127,240,1185.7
127,240,1185.8
127,240,1185.9
126,240,1186
126,240,1186.1
127,240,1186.2
127,240,1186.3
126,240,1186.4
126,240,1186.5
127,240,1186.6
126,240,1186.7
127,240,1186.8
126,240,1186.9
127,240,1187
126,240,1187.1
126,240,1187.2
127,240,1187.3
127,240,1187.4
126,240,1187.5
127,240,1187.6
127,240,1187.7
126,240,1187.8
127,239,1187.9
127,239,1188
127,240,1188.1
127,240,1188.2
127,239,1188.3
127,239,1188.4
127,240,1188.5
126,239,1188.6
127,240,1188.7
126,239,1188.8
126,240,1188.9
127,240,1189
127,240,1189.1
127,240,1189.2
127,239,1189.3
128,240,1189.4
128,240,1189.5
128,240,1189.6
128,239,1189.7
128,240,1189.8
128,240,1189.9
128,239,1190
128,240,1190.1
128,239,1190.2
128,239,1190.3
128,239,1190.4
128,239,1190.5
128,240,1190.6
127,240,1190.7
128,239,1190.8
128,239,1190.9
127,240,1191
127,239,1191.1
128,239,1191.2
127,239,1191.3
127,239,1191.4
126,239,1191.5
126,239,1191.6
127,239,1191.7
127,239,1191.8
127,239,1191.9
126,239,1192
126,240,1192.1
125,240,1192.2
126,240,1192.3
126,239,1192.4
126,239,1192.5
130,239,1192.6
129,239,1192.7
130,239,1192.8
130,239,1192.9
128,239,1193
128,239,1193.1
128,239,1193.2
128,239,1193.3
127,239,1193.4
128,239,1193.5
128,239,1193.6
128,239,1193.7
127,239,1193.8
129,239,1193.9
128,239,1194
126,239,1194.1
129,239,1194.2
127,239,1194.3
128,239,1194.4
127,239,1194.5
127,239,1194.6
127,239,1194.7
127,239,1194.8
127,239,1194.9
128,239,1195
127,238,1195.1
129,240,1195.2
128,239,1195.3
127,238,1195.4
127,239,1195.5
128,239,1195.6
126,239,1195.7
128,239,1195.8
127,239,1195.9
126,239,1196
126,238,1196.1
126,238,1196.2
127,239,1196.3
126,238,1196.4
126,238,1196.5
127,238,1196.6
126,238,1196.7
128,238,1196.8
127,238,1196.9
127,237,1197
127,237,1197.1
128,237,1197.2
127,237,1197.3
128,237,1197.4
127,236,1197.5
128,236,1197.6
128,237,1197.7
128,236,1197.8
128,236,1197.9
128,235,1198
127,235,1198.1
129,236,1198.2
128,236,1198.3
127,236,1198.4
130,236,1198.5
130,235,1198.6
127,235,1198.7
128,234,1198.8
127,235,1198.9
127,235,1199
127,235,1199.1
127,235,1199.2
127,235,1199.3
127,236,1199.4
127,236,1199.5
126,234,1199.6
127,235,1199.7
126,235,1199.8
126,235,1199.9
127,235,1200
126,236,1200.1
127,236,1200.2
127,236,1200.3
127,237,1200.4
126,237,1200.5
126,236,1200.6
126,237,1200.7
126,237,1200.8
126,237,1200.9
126,237,1201
126,238,1201.1
128,238,1201.2
128,238,1201.3
129,238,1201.4
127,238,1201.5
129,238,1201.6
129,238,1201.7
129,238,1201.8
127,239,1201.9
129,238,1202
127,238,1202.1
127,238,1202.2
127,238,1202.3
129,239,1202.4
127,238,1202.5
127,238,1202.6
126,239,1202.7
127,238,1202.8
129,238,1202.9
127,238,1203
126,239,1203.1
129,239,1203.2
126,238,1203.3
127,238,1203.4
126,239,1203.5
127,239,1203.6
128,239,1203.7
127,239,1203.8
127,239,1203.9
128,239,1204
127,238,1204.1
127,239,1204.2
126,239,1204.3
127,239,1204.4
126,239,1204.5
127,239,1204.6
127,239,1204.7
126,238,1204.8
127,239,1204.9
127,238,1205
126,239,1205.1
127,239,1205.2
127,239,1205.3
126,239,1205.4
126,239,1205.5
126,238,1205.6
126,239,1205.7
127,238,1205.8
128,239,1205.9
128,239,1206
129,239,1206.1
128,239,1206.2
127,239,1206.3
126,239,1206.4
127,239,1206.5
129,239,1206.6
127,239,1206.7
127,239,1206.8
127,238,1206.9
129,239,1207
127,239,1207.1
126,239,1207.2
126,239,1207.3
126,239,1207.4
125,238,1207.5
126,238,1207.6
126,239,1207.7
129,238,1207.8
127,238,1207.9
128,238,1208
128,239,1208.1
126,238,1208.2
125,239,1208.3
129,239,1208.4
128,239,1208.5
127,239,1208.6
126,239,1208.7
130,239,1208.8
126,239,1208.9
127,239,1209
126,239,1209.1
126,239,1209.2
127,239,1209.3
126,239,1209.4
126,238,1209.5
126,239,1209.6
126,239,1209.7
125,239,1209.8
126,239,1209.9
129,239,1210
129,239,1210.1
127,239,1210.2
127,238,1210.3
127,239,1210.4
129,239,1210.5
126,239,1210.6
126,239,1210.7
126,239,1210.8
129,239,1210.9
128,238,1211
127,238,1211.1
127,239,1211.2
127,238,1211.3
129,238,1211.4
127,238,1211.5
127,239,1211.6
127,238,1211.7
126,238,1211.8
127,239,1211.9
128,239,1212
128,238,1212.1
127,238,1212.2
129,239,1212.3
127,239,1212.4
129,239,1212.5
127,239,1212.6
129,239,1212.7
128,239,1212.8
129,238,1212.9
126,239,1213
127,238,1213.1
127,239,1213.2
129,238,1213.3
127,239,1213.4
126,238,1213.5
126,238,1213.6
125,238,1213.7
129,239,1213.8
128,238,1213.9
127,239,1214
126,238,1214.1
127,238,1214.2
126,239,1214.3
125,239,1214.4
128,238,1214.5
127,238,1214.6
128,239,1214.7
127,238,1214.8
127,239,1214.9
128,238,1215
127,239,1215.1
127,239,1215.2
127,238,1215.3
126,239,1215.4
126,239,1215.5
126,239,1215.6
126,239,1215.7
126,239,1215.8
126,238,1215.9
126,238,1216
126,239,1216.1
127,238,1216.2
127,238,1216.3
127,238,1216.4
127,239,1216.5
127,239,1216.6
127,239,1216.7
127,239,1216.8
127,239,1216.9
127,238,1217
127,238,1217.1
127,239,1217.2
127,239,1217.3
127,238,1217.4
127,239,1217.5
127,239,1217.6
126,238,1217.7
126,239,1217.8
127,239,1217.9
127,239,1218
128,238,1218.1
127,238,1218.2
127,238,1218.3
126,238,1218.4
125,238,1218.5
126,238,1218.6
126,239,1218.7
129,239,1218.8
127,239,1218.9
127,239,1219
126,239,1219.1
127,238,1219.2
127,238,1219.3
127,239,1219.4
126,238,1219.5
126,238,1219.6
126,239,1219.7
125,239,1219.8
129,239,1219.9
130,238,1220
126,238,1220.1
125,239,1220.2
125,238,1220.3
125,238,1220.4
126,239,1220.5
126,238,1220.6
126,238,1220.7
125,239,1220.8
126,238,1220.9
125,238,1221
125,238,1221.1
125,238,1221.2
126,238,1221.3
127,238,1221.4
127,239,1221.5
125,238,1221.6
125,238,1221.7
125,239,1221.8
127,238,1221.9
127,239,1222
128,238,1222.1
128,239,1222.2
126,239,1222.3
128,238,1222.4
126,238,1222.5
128,239,1222.6
128,238,1222.7
128,238,1222.8
128,239,1222.9
127,239,1223
127,238,1223.1
128,238,1223.2
126,238,1223.3
127,238,1223.4
128,238,1223.5
126,238,1223.6
126,238,1223.7
126,238,1223.8
126,238,1223.9
126,238,1224
128,238,1224.1
127,238,1224.2
126,239,1224.3
128,239,1224.4
127,238,1224.5
128,238,1224.6
128,238,1224.7
126,238,1224.8
127,238,1224.9
126,238,1225
125,238,1225.1
128,239,1225.2
126,238,1225.3
127,238,1225.4
128,238,1225.5
127,238,1225.6
126,239,1225.7
126,239,1225.8
127,238,1225.9
125,238,1226
126,239,1226.1
127,238,1226.2
127,238,1226.3
127,239,1226.4
127,238,1226.5
127,238,1226.6
126,238,1226.7
126,238,1226.8
126,238,1226.9
126,238,1227
127,238,1227.1
128,238,1227.2
129,239,1227.3
129,238,1227.4
129,238,1227.5
127,238,1227.6
126,238,1227.7
126,238,1227.8
126,238,1227.9
128,238,1228
126,238,1228.1
125,238,1228.2
128,239,1228.3
126,238,1228.4
126,238,1228.5
127,239,1228.6
126,239,1228.7
128,238,1228.8
127,238,1228.9
126,239,1229
126,239,1229.1
126,239,1229.2
128,238,1229.3
126,239,1229.4
127,238,1229.5
126,238,1229.6
125,239,1229.7
124,238,1229.8
126,238,1229.9
126,238,1230
126,238,1230.1
126,238,1230.2
126,238,1230.3
127,238,1230.4
126,238,1230.5
127,238,1230.6
127,238,1230.7
126,238,1230.8
126,238,1230.9
126,238,1231
126,238,1231.1
127,238,1231.2
