MQ-2 Normal Atmosphere,MQ-2 Contaminated Atmosphere,MQ-5Normal Atmosphere,MQ-5 Contaminated Atmosphere (Natural gas),MQ-6 Normal Atmosphere ,MQ-6 Contaminated LPG gas detected ,MQ-8 Normal Atmosphere,MQ-8 Contaminated Atmosphere,MQ-9 Normal Atmosphere,MQ-9 Contaminated Flammable gas detected ,MQ-135 Normal Atmosphere,MQ-135 Contaminated Atmosphere,Time (sec)
86,212,122,1005,457,682,126,239,92,1015,265,340,1260.4
85,213,121,1006,458,681,126,238,92,1015,264,339,1260.5
85,212,121,1006,457,681,126,238,92,1016,264,339,1260.6
85,212,121,1006,458,682,126,239,92,1015,264,338,1260.7
86,212,122,1006,457,682,127,238,92,1015,264,338,1260.8
85,212,122,1006,457,682,127,239,92,1015,264,339,1260.9
85,213,121,1006,457,682,127,239,92,1015,264,337,1261
84,212,121,1006,458,682,126,238,92,1015,264,337,1261.1
85,212,122,1006,457,682,127,238,92,1015,264,338,1261.2
85,212,122,1005,458,682,126,238,92,1015,264,336,1261.3
85,212,121,1005,457,682,126,239,92,1015,263,336,1261.4
85,212,122,1005,457,682,126,238,92,1015,263,336,1261.5
85,212,122,1006,457,681,126,239,92,1015,263,336,1261.6
85,212,121,1006,457,682,126,238,92,1015,263,335,1261.7
86,212,122,1006,458,682,126,239,92,1015,262,335,1261.8
86,212,122,1006,458,681,126,238,92,1015,263,334,1261.9
85,212,121,1005,458,682,126,239,92,1016,263,335,1262
85,212,121,1005,457,682,125,239,92,1015,262,334,1262.1
86,212,122,1006,457,682,126,238,92,1015,262,333,1262.2
85,212,121,1005,458,682,126,239,91,1015,262,334,1262.3
85,212,121,1005,457,682,125,239,92,1015,262,333,1262.4
85,212,122,1005,458,682,129,238,91,1015,262,332,1262.5
85,212,122,1005,458,682,128,239,92,1015,262,332,1262.6
86,212,121,1006,457,682,127,238,91,1016,261,332,1262.7
85,212,121,1005,458,682,127,238,92,1014,262,331,1262.8
86,212,122,1005,458,682,127,239,92,1016,261,331,1262.9
86,212,121,1005,457,682,126,239,92,1015,262,330,1263
85,212,122,1005,458,682,126,238,92,1015,261,330,1263.1
86,212,122,1007,457,682,126,238,92,1016,261,330,1263.2
85,212,122,1006,458,682,127,238,92,1015,261,330,1263.3
85,212,122,1005,458,682,127,239,92,1015,261,329,1263.4
86,212,122,1006,457,682,126,238,92,1015,261,329,1263.5
85,212,122,1006,458,681,126,239,92,1015,261,329,1263.6
85,212,122,1006,457,682,126,238,91,1015,260,328,1263.7
85,212,122,1005,457,682,126,238,92,1015,260,328,1263.8
86,212,121,1004,458,682,126,238,91,1015,261,327,1263.9
85,212,122,1006,457,682,125,238,92,1015,260,327,1264
85,212,121,1004,457,682,126,239,92,1016,260,327,1264.1
85,212,121,1005,458,682,126,238,92,1015,260,327,1264.2
85,212,122,1006,457,682,126,238,91,1015,260,326,1264.3
86,212,121,1004,457,682,126,238,92,1015,259,326,1264.4
85,212,122,1005,457,682,126,238,92,1016,259,326,1264.5
86,213,121,1006,457,682,126,238,92,1015,259,326,1264.6
85,212,122,1005,457,682,127,238,92,1016,259,325,1264.7
85,212,122,1005,457,681,127,238,92,1015,259,325,1264.8
85,212,122,1006,457,682,127,238,92,1015,259,325,1264.9
86,212,121,1005,458,681,126,238,92,1015,259,324,1265
85,212,121,1005,458,682,126,238,92,1015,259,323,1265.1
86,212,122,1005,457,681,127,238,91,1015,258,323,1265.2
86,212,121,1005,457,681,126,238,92,1015,258,323,1265.3
86,211,121,1005,458,682,126,239,92,1015,257,323,1265.4
86,212,122,1005,458,682,126,239,92,1015,258,323,1265.5
85,212,122,1005,457,682,127,238,92,1016,258,322,1265.6
86,212,121,1005,457,681,126,238,92,1015,257,321,1265.7
85,212,121,1004,457,682,127,238,91,1016,258,321,1265.8
85,212,122,1005,457,682,126,237,92,1015,258,321,1265.9
85,213,121,1005,457,682,127,238,92,1015,258,320,1266
85,211,122,1004,458,682,127,238,92,1015,257,321,1266.1
85,212,122,1004,458,682,127,238,92,1015,257,320,1266.2
85,212,122,1004,458,682,126,238,92,1015,258,320,1266.3
85,212,121,1004,457,681,126,238,92,1015,257,320,1266.4
86,212,122,1004,457,681,126,238,92,1015,257,319,1266.5
85,212,121,1004,458,682,126,238,91,1015,256,319,1266.6
85,212,121,1004,457,682,126,238,91,1014,257,319,1266.7
86,211,121,1004,457,682,125,238,92,1015,256,319,1266.8
85,212,121,1003,458,682,126,238,93,1015,256,318,1266.9
85,212,121,1004,458,682,126,238,92,1015,256,317,1267
85,212,122,1004,457,682,126,238,92,1015,256,318,1267.1
86,212,121,1004,458,682,126,238,92,1014,256,317,1267.2
85,212,121,1004,457,682,125,238,92,1015,256,317,1267.3
86,212,121,1004,458,682,126,238,91,1015,256,316,1267.4
85,212,121,1005,458,681,125,238,92,1015,255,316,1267.5
85,212,122,1004,457,682,126,238,92,1015,256,315,1267.6
85,212,121,1005,458,682,126,238,92,1015,255,315,1267.7
85,212,122,1004,458,682,125,238,92,1015,255,315,1267.8
86,212,121,1005,458,683,126,238,92,1015,255,315,1267.9
85,212,121,1004,457,682,126,238,92,1015,255,315,1268
85,212,122,1005,458,682,127,238,92,1015,255,314,1268.1
86,211,121,1004,458,682,126,238,92,1015,255,314,1268.2
85,212,122,1004,458,681,126,238,92,1015,255,313,1268.3
85,212,121,1005,457,682,127,238,91,1015,255,313,1268.4
85,212,122,1005,458,682,126,238,92,1015,254,313,1268.5
86,212,122,1006,457,682,126,238,92,1015,254,313,1268.6
86,212,121,1004,458,682,127,238,92,1016,254,312,1268.7
85,212,122,1005,458,682,126,238,92,1014,254,312,1268.8
85,212,122,1005,458,682,126,238,93,1015,254,312,1268.9
85,212,121,1005,458,682,126,238,92,1015,254,312,1269
85,212,121,1005,457,681,126,237,92,1015,254,312,1269.1
85,211,122,1005,457,681,127,238,91,1014,253,311,1269.2
85,212,122,1006,458,681,126,238,92,1015,254,311,1269.3
85,212,122,1005,457,681,126,238,92,1015,254,311,1269.4
85,212,121,1005,457,682,126,238,92,1015,254,311,1269.5
86,212,121,1005,457,681,126,238,92,1015,253,310,1269.6
85,212,121,1005,457,681,127,238,92,1016,253,310,1269.7
86,212,121,1006,457,682,126,238,92,1015,253,309,1269.8
85,213,121,1005,458,681,127,238,92,1014,253,310,1269.9
85,212,122,1005,458,681,126,238,93,1014,253,309,1270
85,212,122,1005,458,681,126,237,92,1015,253,309,1270.1
86,213,121,1006,457,681,127,238,92,1015,253,308,1270.2
85,212,121,1005,457,681,126,238,92,1015,253,308,1270.3
85,212,122,1006,457,682,126,238,92,1016,252,308,1270.4
85,212,121,1005,457,681,126,238,92,1015,252,308,1270.5
85,212,121,1006,457,681,126,238,92,1015,252,307,1270.6
85,212,122,1005,458,681,126,238,92,1015,252,307,1270.7
85,211,122,1006,457,681,126,238,91,1015,252,307,1270.8
85,213,121,1005,458,681,126,238,92,1015,252,306,1270.9
85,212,121,1005,457,681,126,238,92,1015,252,306,1271
85,212,122,1006,457,681,125,238,92,1015,251,306,1271.1
85,212,121,1006,457,681,126,238,92,1015,252,306,1271.2
85,212,121,1005,457,681,125,238,92,1015,251,305,1271.3
85,212,121,1005,457,682,125,238,91,1016,251,305,1271.4
85,212,122,1006,457,681,126,238,92,1016,251,305,1271.5
86,212,121,1005,457,681,127,237,92,1015,251,305,1271.6
86,212,122,1006,457,681,126,238,92,1015,251,305,1271.7
85,212,121,1004,458,681,127,238,92,1015,251,305,1271.8
86,212,122,1006,457,682,126,238,91,1015,250,304,1271.9
85,211,121,1006,458,681,126,238,92,1015,250,304,1272
85,212,122,1006,458,681,126,238,92,1014,250,304,1272.1
85,212,121,1005,457,681,126,238,92,1015,250,303,1272.2
86,212,122,1005,458,681,126,237,92,1015,250,303,1272.3
85,212,121,1005,458,681,126,238,92,1015,250,303,1272.4
85,212,121,1006,458,681,127,238,92,1015,250,303,1272.5
86,211,121,1006,457,681,126,238,92,1015,250,302,1272.6
85,212,122,1006,457,681,126,238,92,1016,250,302,1272.7
85,212,121,1005,457,681,128,237,92,1015,249,302,1272.8
85,212,122,1006,457,681,126,238,92,1014,250,302,1272.9
85,212,121,1006,457,681,127,238,92,1015,249,302,1273
85,212,121,1005,458,681,127,238,91,1014,249,301,1273.1
85,212,121,1005,457,681,128,238,92,1015,249,301,1273.2
85,212,122,1005,458,681,127,237,92,1015,250,301,1273.3
86,212,122,1006,458,681,127,238,92,1015,250,301,1273.4
85,212,122,1005,457,681,126,238,92,1015,249,301,1273.5
85,212,121,1004,458,681,126,238,92,1015,249,301,1273.6
85,212,122,1006,457,681,126,238,92,1015,249,300,1273.7
85,212,122,1005,457,681,126,237,92,1015,249,301,1273.8
86,212,121,1005,457,681,126,238,92,1015,249,300,1273.9
85,211,121,1006,458,681,126,238,92,1016,248,299,1274
85,212,121,1005,457,681,126,237,92,1016,248,299,1274.1
85,212,122,1006,457,681,126,237,92,1016,248,299,1274.2
85,212,121,1005,457,681,126,238,93,1015,248,299,1274.3
85,212,122,1005,458,681,126,238,92,1015,248,299,1274.4
85,212,121,1005,457,682,126,237,92,1015,248,298,1274.5
85,212,122,1006,458,681,127,238,92,1016,248,298,1274.6
86,212,121,1006,457,681,127,237,92,1015,248,298,1274.7
85,211,121,1005,457,681,126,237,91,1015,247,297,1274.8
85,212,122,1006,457,681,127,237,92,1015,247,297,1274.9
86,211,121,1005,457,681,128,238,92,1016,248,297,1275
85,212,121,1005,457,681,128,238,92,1015,247,297,1275.1
86,212,122,1006,458,681,128,237,91,1015,247,297,1275.2
85,212,121,1005,458,681,127,238,92,1015,247,296,1275.3
85,212,122,1006,457,681,126,238,92,1015,247,296,1275.4
85,211,121,1006,457,681,126,238,92,1015,247,296,1275.5
85,211,122,1005,457,681,126,237,92,1015,247,296,1275.6
85,212,121,1005,458,681,127,238,92,1015,247,296,1275.7
85,211,121,1005,458,681,128,237,92,1014,246,295,1275.8
85,211,122,1005,458,681,124,237,92,1015,246,295,1275.9
86,211,122,1006,458,681,125,237,92,1015,246,295,1276
85,211,122,1005,457,682,126,238,92,1015,246,295,1276.1
86,212,122,1005,457,681,125,237,92,1014,246,295,1276.2
85,212,121,1005,458,681,126,237,92,1015,245,294,1276.3
85,212,121,1005,458,681,125,238,92,1015,246,294,1276.4
85,211,121,1005,457,681,126,238,92,1015,246,294,1276.5
85,212,122,1006,458,681,126,237,92,1015,246,293,1276.6
85,212,121,1005,458,681,127,238,92,1015,246,294,1276.7
85,211,122,1005,458,682,128,237,92,1015,245,294,1276.8
86,212,122,1006,458,681,128,238,93,1015,245,293,1276.9
85,212,121,1005,457,681,127,237,92,1016,245,293,1277
85,212,121,1005,458,681,128,237,92,1015,245,293,1277.1
85,212,122,1005,458,681,128,238,92,1015,245,293,1277.2
85,212,122,1006,457,682,128,237,92,1016,246,292,1277.3
85,212,121,1006,458,681,126,238,92,1015,245,292,1277.4
85,212,122,1006,457,681,126,237,92,1015,244,292,1277.5
85,212,122,1005,457,681,126,237,92,1015,244,292,1277.6
85,212,122,1005,458,681,126,237,92,1014,245,292,1277.7
86,212,122,1005,458,681,127,237,93,1015,244,292,1277.8
85,212,122,1005,457,682,126,237,92,1015,244,292,1277.9
85,212,121,1005,457,682,126,238,92,1015,244,291,1278
85,211,121,1005,457,681,126,237,91,1014,244,291,1278.1
85,212,122,1005,457,682,127,238,92,1015,244,291,1278.2
86,211,121,1005,458,681,126,237,92,1014,244,291,1278.3
85,212,121,1005,457,681,126,237,92,1014,244,291,1278.4
85,212,122,1006,458,682,126,237,92,1014,244,290,1278.5
85,212,121,1006,457,682,126,237,92,1014,244,290,1278.6
85,212,122,1005,458,681,126,237,91,1014,243,290,1278.7
85,212,122,1005,457,682,126,237,92,1014,243,290,1278.8
85,212,121,1005,457,682,126,237,92,1014,243,290,1278.9
85,211,122,1005,457,681,126,237,92,1014,243,290,1279
86,211,121,1005,458,682,126,237,92,1014,243,289,1279.1
85,211,121,1006,457,681,126,237,92,1013,243,289,1279.2
85,211,121,1005,457,682,126,238,92,1013,243,289,1279.3
86,211,122,1005,458,682,126,237,92,1013,242,289,1279.4
86,212,121,1005,457,681,126,237,92,1013,243,289,1279.5
85,212,122,1005,457,681,129,237,91,1013,243,289,1279.6
85,211,122,1005,458,681,127,237,91,1013,243,288,1279.7
86,211,121,1005,458,681,127,237,91,1014,242,289,1279.8
85,212,121,1005,458,682,126,237,92,1013,242,288,1279.9
85,211,121,1006,458,682,126,237,92,1013,242,288,1280
86,211,122,1005,458,682,126,237,92,1013,243,288,1280.1
85,211,121,1006,457,682,126,237,92,1013,241,288,1280.2
85,212,121,1005,457,682,126,237,92,1012,242,288,1280.3
85,211,121,1005,457,682,127,238,92,1012,241,287,1280.4
85,211,122,1005,457,681,126,237,92,1011,241,287,1280.5
85,212,122,1005,458,682,126,237,92,1010,241,287,1280.6
85,212,121,1005,458,682,126,237,92,1010,241,287,1280.7
85,211,121,1005,457,681,127,237,92,1010,241,287,1280.8
85,212,122,1005,458,682,126,237,91,1009,241,287,1280.9
85,211,121,1005,458,681,126,237,91,1008,241,286,1281
85,212,121,1005,458,682,126,237,92,1006,241,287,1281.1
85,211,122,1006,458,681,127,237,92,1007,240,286,1281.2
85,211,121,1005,458,682,126,237,92,1005,241,286,1281.3
85,212,121,1005,457,682,126,237,92,1001,240,286,1281.4
86,211,122,1005,458,682,126,237,92,995,240,286,1281.5
85,212,121,1005,457,682,126,237,93,989,241,286,1281.6
85,211,121,1006,458,682,126,237,93,988,240,286,1281.7
85,211,121,1005,457,681,126,237,92,982,240,285,1281.8
85,211,121,1005,457,682,126,237,92,980,240,285,1281.9
85,211,121,1005,457,682,126,237,92,976,240,285,1282
85,212,121,1005,457,681,126,237,92,979,240,285,1282.1
85,212,121,1005,457,682,127,237,92,982,240,285,1282.2
85,211,122,1005,458,682,127,237,92,982,239,284,1282.3
85,211,121,1004,458,681,126,237,92,983,240,285,1282.4
85,212,122,1005,458,682,126,237,92,982,239,284,1282.5
86,211,121,1004,458,682,126,237,92,979,240,284,1282.6
85,212,121,1004,457,681,126,237,92,985,239,284,1282.7
86,212,122,1004,457,681,126,238,92,986,239,284,1282.8
85,211,121,1003,457,681,126,238,92,987,239,284,1282.9
85,212,121,1004,457,682,126,237,92,990,239,284,1283
86,211,122,1004,457,682,126,237,92,991,239,283,1283.1
85,211,122,1003,457,682,126,237,92,990,239,283,1283.2
85,212,121,1004,458,681,126,237,92,978,239,283,1283.3
86,211,122,1003,458,681,127,237,91,971,238,283,1283.4
86,212,122,1004,457,681,126,237,92,986,238,283,1283.5
85,211,121,1003,457,682,126,238,92,975,238,283,1283.6
85,211,121,1004,457,682,126,237,92,971,238,283,1283.7
86,212,122,1004,458,681,126,237,92,976,238,282,1283.8
85,212,121,1004,458,682,126,237,92,981,238,282,1283.9
86,211,122,1004,457,682,126,237,92,988,238,282,1284
85,211,121,1004,457,682,126,237,92,1004,238,282,1284.1
85,211,122,1004,457,682,126,237,92,1001,238,282,1284.2
85,211,122,1003,457,681,126,237,92,1005,237,282,1284.3
85,211,121,1004,457,681,127,237,92,1010,237,282,1284.4
85,211,121,1004,457,681,126,237,92,1012,237,281,1284.5
86,211,122,1004,458,681,125,238,92,1014,237,281,1284.6
85,211,121,1004,458,682,126,237,92,1015,237,281,1284.7
85,211,121,1004,457,682,126,236,92,1014,238,281,1284.8
85,211,121,1004,458,681,125,237,92,1015,237,281,1284.9
85,211,121,1003,458,681,125,237,92,1015,237,281,1285
85,211,122,1004,457,682,128,237,92,1016,237,280,1285.1
85,211,121,1004,457,681,127,237,92,1015,237,280,1285.2
85,212,122,1004,457,682,127,237,93,1015,236,280,1285.3
86,211,121,1004,458,682,127,237,92,1016,236,280,1285.4
85,211,122,1004,458,682,126,236,92,1014,236,280,1285.5
85,211,121,1004,457,682,127,236,93,1015,236,280,1285.6
85,211,122,1004,457,682,126,237,92,1015,236,279,1285.7
85,212,121,1004,458,682,127,236,92,1015,237,279,1285.8
85,212,122,1004,458,681,126,237,92,1015,236,279,1285.9
85,211,121,1004,458,682,126,237,92,1016,236,279,1286
85,212,122,1004,457,681,127,236,92,1015,235,279,1286.1
85,211,121,1004,458,682,127,236,92,1016,236,279,1286.2
85,211,121,1004,457,682,126,236,91,1015,236,278,1286.3
86,212,122,1004,457,681,126,237,92,1016,236,278,1286.4
85,211,121,1005,457,682,126,237,91,1015,235,278,1286.5
85,211,121,1004,457,682,127,236,92,1015,235,278,1286.6
85,212,121,1004,457,682,126,237,91,1016,235,278,1286.7
85,211,121,1004,457,682,126,237,92,1016,235,278,1286.8
86,211,122,1004,458,682,127,237,91,1015,236,278,1286.9
86,211,122,1004,458,682,126,237,93,1015,235,277,1287
85,211,121,1004,457,682,126,237,92,1015,235,278,1287.1
85,211,122,1004,457,682,126,237,92,1015,235,277,1287.2
85,211,122,1004,457,682,127,237,92,1015,235,278,1287.3
85,211,121,1004,458,682,126,237,92,1015,234,277,1287.4
85,211,121,1004,458,682,126,236,92,1015,235,277,1287.5
85,212,122,1004,458,681,126,236,92,1015,234,277,1287.6
85,211,122,1004,457,681,127,237,92,1016,234,277,1287.7
85,211,121,1003,457,681,126,237,92,1015,234,276,1287.8
85,211,122,1004,458,682,126,236,92,1015,234,276,1287.9
85,212,122,1004,457,682,126,236,92,1015,234,276,1288
85,211,122,1004,457,682,127,236,92,1016,234,276,1288.1
85,211,121,1003,458,682,127,236,92,1016,234,276,1288.2
85,211,122,1005,457,682,126,236,92,1015,234,276,1288.3
85,211,121,1004,458,681,126,236,91,1015,233,275,1288.4
85,211,122,1005,457,682,126,236,91,1015,233,276,1288.5
86,212,121,1004,457,681,126,235,92,1016,233,275,1288.6
85,211,121,1004,457,682,126,236,92,1016,233,275,1288.7
85,211,122,1004,457,682,125,236,92,1015,233,276,1288.8
85,211,121,1004,458,682,126,236,92,1016,233,274,1288.9
85,211,121,1004,457,681,126,236,92,1016,233,275,1289
85,211,121,1004,458,682,126,235,92,1015,233,275,1289.1
86,211,121,1004,458,682,128,236,92,1016,232,274,1289.2
85,211,121,1004,457,682,126,236,92,1016,232,274,1289.3
85,211,122,1004,457,681,126,236,92,1016,233,275,1289.4
86,211,122,1004,458,681,126,236,91,1016,233,274,1289.5
86,211,121,1004,457,682,126,236,92,1016,232,273,1289.6
85,211,121,1003,458,682,125,236,92,1015,232,273,1289.7
86,211,121,1004,457,682,124,236,92,1016,232,273,1289.8
85,211,121,1004,457,681,125,236,92,1016,232,274,1289.9
86,212,122,1003,457,682,125,236,92,1015,231,273,1290
85,211,121,1004,458,682,125,236,92,1015,232,273,1290.1
86,211,122,1004,457,682,125,236,92,1015,232,273,1290.2
86,212,121,1004,458,682,126,236,92,1015,231,273,1290.3
86,211,121,1003,458,681,125,236,92,1015,231,272,1290.4
86,211,121,1004,457,681,125,236,92,1016,232,273,1290.5
85,212,122,1004,457,682,125,236,92,1016,231,272,1290.6
85,211,121,1004,458,681,124,237,92,1016,231,272,1290.7
85,211,122,1004,458,681,126,235,92,1016,231,272,1290.8
86,211,122,1004,458,682,129,236,92,1016,231,272,1290.9
86,211,122,1004,458,681,128,236,92,1016,231,272,1291
86,212,121,1004,458,681,127,235,92,1016,231,272,1291.1
86,211,121,1004,458,681,126,236,92,1015,231,272,1291.2
85,211,122,1003,458,682,127,236,92,1015,231,271,1291.3
86,211,121,1003,458,682,127,236,92,1015,231,271,1291.4
85,211,121,1004,458,682,126,235,92,1016,230,271,1291.5
85,211,121,1004,457,682,128,235,92,1016,230,271,1291.6
85,211,122,1004,458,682,128,236,92,1015,230,271,1291.7
86,211,122,1003,457,682,126,236,92,1016,230,271,1291.8
86,211,121,1004,457,682,126,236,92,1016,230,270,1291.9
86,211,122,1004,458,682,126,236,92,1015,230,270,1292
85,211,121,1004,458,681,126,236,92,1016,230,270,1292.1
85,211,122,1003,458,681,125,235,92,1016,230,270,1292.2
85,212,121,1003,458,681,125,236,92,1016,230,270,1292.3
85,211,121,1004,457,682,126,236,92,1016,229,270,1292.4
86,211,121,1004,458,681,126,236,92,1015,229,270,1292.5
86,211,122,1003,458,682,125,236,92,1015,229,269,1292.6
85,211,121,1004,457,681,125,235,93,1015,229,269,1292.7
85,211,121,1004,458,681,126,236,92,1016,229,269,1292.8
85,212,121,1003,457,682,126,236,92,1015,229,269,1292.9
86,211,121,1004,457,681,126,236,92,1015,228,269,1293
85,211,121,1004,458,681,127,236,93,1016,229,269,1293.1
85,211,121,1003,457,681,126,236,92,1015,228,269,1293.2
85,211,121,1004,458,681,125,236,92,1016,229,269,1293.3
86,211,121,1004,457,682,127,235,91,1015,228,269,1293.4
86,211,122,1004,458,681,125,236,92,1015,228,269,1293.5
85,211,122,1003,458,681,125,235,91,1016,228,268,1293.6
85,211,121,1002,457,681,126,236,92,1015,228,268,1293.7
85,211,121,1003,457,681,126,235,92,1016,228,269,1293.8
86,211,121,1003,457,681,125,235,91,1016,228,268,1293.9
85,211,121,1004,458,681,125,235,92,1016,228,268,1294
85,211,121,1004,457,681,126,236,91,1016,228,268,1294.1
85,211,121,1003,457,681,126,236,92,1016,228,268,1294.2
86,211,122,1003,458,681,125,235,92,1015,227,268,1294.3
86,211,121,1003,457,682,126,235,92,1015,227,268,1294.4
86,211,121,1004,458,681,126,236,92,1015,227,268,1294.5
86,212,121,1003,458,681,126,236,92,1015,227,268,1294.6
86,211,121,1004,457,681,125,235,91,1016,227,267,1294.7
85,211,122,1004,458,681,128,235,93,1015,227,268,1294.8
85,210,121,1003,458,681,125,235,91,1015,227,267,1294.9
85,211,121,1003,458,681,126,235,92,1015,227,268,1295
85,211,122,1004,457,681,126,235,91,1016,226,267,1295.1
85,211,121,1004,458,681,126,235,92,1015,226,268,1295.2
85,211,121,1004,457,681,127,235,91,1016,226,268,1295.3
85,211,122,1004,458,681,127,235,92,1016,226,268,1295.4
86,211,122,1004,457,681,126,235,92,1015,226,268,1295.5
85,211,121,1003,457,681,126,235,92,1016,227,268,1295.6
85,211,122,1003,457,682,126,235,92,1015,226,267,1295.7
85,211,122,1004,457,681,126,235,92,1015,226,268,1295.8
86,211,121,1004,457,681,127,236,92,1016,226,268,1295.9
86,211,121,1004,458,681,127,235,92,1016,226,268,1296
85,211,121,1004,458,681,126,235,92,1016,226,268,1296.1
85,211,122,1004,458,681,126,235,92,1015,225,268,1296.2
85,211,121,1003,458,681,127,235,92,1016,226,268,1296.3
