Normal Atmosphere,Polluted Atmosphere,Time (sec)
145,1012,842.7
145,1011,842.8
144,1012,842.9
145,1011,843
144,1012,843.1
144,1012,843.2
144,1011,843.3
145,1012,843.4
144,1012,843.5
145,1011,843.6
144,1012,843.7
144,1012,843.8
144,1011,843.9
144,1012,844
144,1011,844.1
144,1012,844.2
145,1011,844.3
144,1012,844.4
144,1012,844.5
144,1012,844.6
144,1012,844.7
144,1012,844.8
144,1012,844.9
144,1012,845
145,1012,845.1
144,1012,845.2
144,1011,845.3
144,1012,845.4
144,1011,845.5
144,1011,845.6
144,1012,845.7
144,1012,845.8
144,1011,845.9
144,1011,846
144,1012,846.1
144,1012,846.2
144,1012,846.3
144,1012,846.4
144,1011,846.5
144,1011,846.6
144,1012,846.7
144,1012,846.8
144,1012,846.9
145,1012,847
144,1012,847.1
144,1011,847.2
144,1012,847.3
145,1011,847.4
145,1012,847.5
144,1012,847.6
144,1012,847.7
144,1011,847.8
145,1012,847.9
144,1012,848
144,1011,848.1
145,1012,848.2
144,1012,848.3
144,1012,848.4
144,1012,848.5
145,1012,848.6
144,1012,848.7
144,1012,848.8
144,1011,848.9
144,1011,849
145,1012,849.1
144,1012,849.2
145,1012,849.3
144,1012,849.4
144,1011,849.5
144,1012,849.6
145,1012,849.7
145,1012,849.8
145,1011,849.9
145,1012,850
145,1011,850.1
145,1012,850.2
144,1012,850.3
145,1012,850.4
145,1012,850.5
145,1012,850.6
144,1012,850.7
145,1011,850.8
144,1012,850.9
145,1011,851
145,1011,851.1
144,1012,851.2
145,1011,851.3
145,1012,851.4
144,1012,851.5
144,1011,851.6
145,1011,851.7
145,1012,851.8
145,1011,851.9
145,1012,852
145,1011,852.1
146,1011,852.2
145,1012,852.3
145,1012,852.4
145,1012,852.5
145,1011,852.6
144,1011,852.7
145,1011,852.8
145,1012,852.9
145,1011,853
145,1012,853.1
145,1012,853.2
145,1011,853.3
145,1012,853.4
145,1011,853.5
145,1012,853.6
145,1011,853.7
145,1011,853.8
145,1011,853.9
145,1011,854
146,1012,854.1
145,1012,854.2
145,1011,854.3
145,1012,854.4
146,1012,854.5
145,1012,854.6
145,1012,854.7
145,1012,854.8
146,1013,854.9
145,1012,855
145,1011,855.1
146,1011,855.2
146,1010,855.3
145,1011,855.4
145,1010,855.5
145,1010,855.6
146,1010,855.7
145,1010,855.8
145,1010,855.9
145,1011,856
145,1010,856.1
145,1011,856.2
145,1010,856.3
145,1011,856.4
145,1011,856.5
145,1010,856.6
145,1011,856.7
145,1011,856.8
145,1010,856.9
146,1010,857
145,1010,857.1
145,1011,857.2
145,1011,857.3
146,1010,857.4
145,1011,857.5
145,1010,857.6
146,1010,857.7
146,1010,857.8
146,1011,857.9
146,1010,858
146,1010,858.1
145,1010,858.2
145,1010,858.3
145,1010,858.4
146,1010,858.5
145,1010,858.6
146,1010,858.7
145,1010,858.8
146,1011,858.9
145,1011,859
145,1010,859.1
145,1011,859.2
146,1011,859.3
145,1010,859.4
146,1010,859.5
145,1010,859.6
146,1010,859.7
145,1011,859.8
146,1010,859.9
146,1010,860
145,1010,860.1
145,1010,860.2
145,1011,860.3
146,1011,860.4
145,1011,860.5
146,1007,860.6
145,1007,860.7
146,1007,860.8
146,1007,860.9
145,1007,861
146,1007,861.1
145,1007,861.2
146,1007,861.3
145,1007,861.4
146,1007,861.5
146,1007,861.6
146,1007,861.7
145,1007,861.8
146,1007,861.9
145,1007,862
145,1007,862.1
145,1007,862.2
146,1007,862.3
146,1007,862.4
146,1008,862.5
145,1008,862.6
146,1009,862.7
146,1011,862.8
146,1011,862.9
146,1010,863
145,1011,863.1
145,1011,863.2
145,1011,863.3
145,1011,863.4
145,1011,863.5
146,1011,863.6
146,1012,863.7
145,1011,863.8
145,1012,863.9
146,1011,864
146,1011,864.1
145,1012,864.2
146,1009,864.3
145,1006,864.4
145,1011,864.5
145,1012,864.6
145,1012,864.7
145,1012,864.8
145,1011,864.9
146,1012,865
145,1012,865.1
146,1013,865.2
145,1015,865.3
145,1016,865.4
145,1016,865.5
146,1016,865.6
145,1016,865.7
145,1015,865.8
146,1015,865.9
146,1015,866
146,1015,866.1
145,1015,866.2
146,1015,866.3
145,1015,866.4
145,1016,866.5
146,1016,866.6
146,1016,866.7
145,1016,866.8
145,1016,866.9
145,1016,867
145,1015,867.1
145,1016,867.2
145,1015,867.3
145,1016,867.4
146,1016,867.5
145,1016,867.6
145,1015,867.7
145,1015,867.8
145,1016,867.9
146,1016,868
145,1015,868.1
145,1015,868.2
145,1015,868.3
146,1016,868.4
145,1015,868.5
145,1016,868.6
145,1015,868.7
145,1016,868.8
145,1016,868.9
145,1015,869
145,1016,869.1
145,1015,869.2
145,1016,869.3
145,1016,869.4
145,1016,869.5
145,1015,869.6
146,1016,869.7
145,1015,869.8
145,1016,869.9
146,1015,870
145,1016,870.1
145,1016,870.2
145,1015,870.3
146,1015,870.4
145,1016,870.5
145,1015,870.6
146,1015,870.7
145,1015,870.8
145,1015,870.9
146,1015,871
145,1015,871.1
145,1015,871.2
145,1015,871.3
145,1015,871.4
145,1015,871.5
146,1015,871.6
146,1015,871.7
145,1015,871.8
146,1015,871.9
145,1014,872
145,1015,872.1
145,1015,872.2
145,1015,872.3
145,1014,872.4
145,1015,872.5
145,1015,872.6
146,1015,872.7
145,1015,872.8
145,1014,872.9
145,1015,873
145,1015,873.1
145,1014,873.2
145,1014,873.3
145,1015,873.4
146,1015,873.5
145,1015,873.6
145,1014,873.7
145,1014,873.8
145,1014,873.9
145,1014,874
146,1014,874.1
145,1014,874.2
145,1015,874.3
145,1014,874.4
145,1014,874.5
146,1015,874.6
146,1014,874.7
145,1014,874.8
145,1014,874.9
146,1014,875
145,1014,875.1
145,1014,875.2
145,1014,875.3
145,1014,875.4
145,1014,875.5
145,1015,875.6
145,1015,875.7
145,1015,875.8
145,1014,875.9
145,1014,876
145,1014,876.1
145,1013,876.2
146,1014,876.3
146,1014,876.4
145,1014,876.5
145,1014,876.6
145,1014,876.7
145,1014,876.8
145,1014,876.9
146,1014,877
145,1014,877.1
145,1014,877.2
145,1015,877.3
145,1015,877.4
145,1015,877.5
145,1014,877.6
145,1015,877.7
145,1014,877.8
145,1015,877.9
145,1014,878
145,1014,878.1
145,1014,878.2
145,1014,878.3
145,1014,878.4
145,1014,878.5
145,1014,878.6
145,1013,878.7
145,1014,878.8
145,1014,878.9
145,1014,879
145,1014,879.1
145,1014,879.2
145,1014,879.3
145,1015,879.4
145,1015,879.5
145,1014,879.6
145,1014,879.7
145,1014,879.8
145,1014,879.9
145,1014,880
145,1014,880.1
146,1013,880.2
146,1014,880.3
145,1013,880.4
145,1014,880.5
145,1014,880.6
145,1013,880.7
145,1014,880.8
145,1014,880.9
146,1013,881
146,1014,881.1
145,1014,881.2
145,1014,881.3
145,1013,881.4
145,1014,881.5
145,1014,881.6
145,1014,881.7
146,1013,881.8
145,1013,881.9
145,1014,882
145,1013,882.1
146,1014,882.2
146,1013,882.3
145,1014,882.4
145,1014,882.5
145,1013,882.6
145,1014,882.7
145,1014,882.8
145,1014,882.9
145,1014,883
145,1014,883.1
145,1014,883.2
145,1014,883.3
145,1014,883.4
145,1014,883.5
145,1014,883.6
146,1014,883.7
145,1014,883.8
145,1014,883.9
145,1014,884
145,1014,884.1
145,1014,884.2
145,1014,884.3
145,1014,884.4
145,1014,884.5
145,1014,884.6
145,1014,884.7
146,1014,884.8
145,1014,884.9
145,1014,885
145,1014,885.1
145,1014,885.2
145,1014,885.3
146,1014,885.4
145,1014,885.5
145,1014,885.6
145,1014,885.7
145,1014,885.8
145,1014,885.9
145,1014,886
146,1014,886.1
145,1014,886.2
145,1014,886.3
145,1014,886.4
146,1014,886.5
145,1013,886.6
145,1014,886.7
145,1013,886.8
146,1014,886.9
145,1013,887
145,1013,887.1
146,1013,887.2
145,1013,887.3
145,1014,887.4
145,1014,887.5
145,1013,887.6
145,1014,887.7
145,1014,887.8
145,1014,887.9
145,1014,888
145,1014,888.1
146,1013,888.2
145,1013,888.3
145,1013,888.4
146,1014,888.5
145,1013,888.6
145,1014,888.7
145,1014,888.8
146,1014,888.9
146,1013,889
145,1013,889.1
146,1014,889.2
145,1014,889.3
145,1014,889.4
146,1014,889.5
145,1014,889.6
145,1014,889.7
145,1014,889.8
145,1014,889.9
146,1014,890
145,1014,890.1
146,1014,890.2
146,1014,890.3
145,1014,890.4
145,1014,890.5
145,1014,890.6
145,1014,890.7
145,1014,890.8
145,1014,890.9
145,1013,891
145,1014,891.1
145,1013,891.2
145,1014,891.3
145,1013,891.4
145,1014,891.5
145,1014,891.6
145,1013,891.7
145,1014,891.8
145,1014,891.9
145,1014,892
145,1014,892.1
145,1014,892.2
145,1014,892.3
145,1013,892.4
146,1011,892.5
145,1016,892.6
146,1015,892.7
146,1016,892.8
146,1016,892.9
146,1017,893
145,1017,893.1
146,1017,893.2
145,1016,893.3
145,1017,893.4
146,1017,893.5
146,1017,893.6
145,1017,893.7
145,1017,893.8
145,1017,893.9
145,1017,894
145,1017,894.1
145,1017,894.2
145,1017,894.3
146,1017,894.4
145,1017,894.5
145,1017,894.6
146,1016,894.7
146,1016,894.8
145,1017,894.9
145,1016,895
145,1017,895.1
146,1017,895.2
145,1017,895.3
145,1017,895.4
145,1017,895.5
145,1017,895.6
146,1016,895.7
145,1017,895.8
145,1018,895.9
145,1017,896
146,1017,896.1
144,1017,896.2
145,1017,896.3
145,1017,896.4
145,1017,896.5
145,1017,896.6
145,1017,896.7
145,1016,896.8
146,1017,896.9
145,1017,897
146,1017,897.1
145,1017,897.2
145,1017,897.3
145,1017,897.4
145,1017,897.5
145,1017,897.6
145,1017,897.7
145,1017,897.8
145,1017,897.9
145,1017,898
145,1017,898.1
145,1017,898.2
145,1017,898.3
146,1018,898.4
145,1017,898.5
145,1016,898.6
146,1017,898.7
145,1016,898.8
145,1017,898.9
145,1017,899
145,1017,899.1
145,1016,899.2
145,1016,899.3
145,1017,899.4
145,1017,899.5
145,1016,899.6
145,1017,899.7
145,1017,899.8
145,1017,899.9
145,1017,900
145,1017,900.1
145,1017,900.2
145,1017,900.3
146,1017,900.4
145,1017,900.5
145,1017,900.6
145,1016,900.7
145,1017,900.8
145,1017,900.9
145,1017,901
145,1017,901.1
146,1016,901.2
145,1016,901.3
145,1017,901.4
145,1017,901.5
145,1016,901.6
145,1017,901.7
145,1016,901.8
146,1017,901.9
145,1017,902
145,1016,902.1
146,1016,902.2
146,1017,902.3
145,1017,902.4
145,1017,902.5
145,1017,902.6
145,1017,902.7
145,1017,902.8
146,1016,902.9
145,1017,903
145,1016,903.1
145,1016,903.2
146,1016,903.3
145,1017,903.4
145,1016,903.5
146,1017,903.6
146,1016,903.7
145,1017,903.8
145,1016,903.9
146,1016,904
145,1017,904.1
145,1017,904.2
145,1016,904.3
146,1017,904.4
145,1017,904.5
145,1017,904.6
146,1017,904.7
146,1017,904.8
145,1017,904.9
145,1017,905
145,1016,905.1
146,1016,905.2
146,1016,905.3
146,1016,905.4
145,1016,905.5
146,1016,905.6
146,1016,905.7
146,1016,905.8
146,1016,905.9
146,1016,906
146,1016,906.1
146,1016,906.2
146,1016,906.3
146,1016,906.4
146,1016,906.5
147,1016,906.6
147,1015,906.7
147,1016,906.8
146,1016,906.9
146,1016,907
146,1011,907.1
146,1011,907.2
146,1011,907.3
146,1011,907.4
147,1011,907.5
146,1012,907.6
147,1010,907.7
146,1006,907.8
147,989,907.9
147,997,908
147,1007,908.1
147,995,908.2
147,1006,908.3
147,1006,908.4
147,1009,908.5
146,1010,908.6
147,1012,908.7
147,1011,908.8
147,1005,908.9
146,1011,909
147,1011,909.1
147,990,909.2
147,1016,909.3
146,1015,909.4
148,1007,909.5
147,988,909.6
147,961,909.7
147,1004,909.8
147,1013,909.9
147,991,910
147,977,910.1
147,1017,910.2
147,1009,910.3
147,976,910.4
147,1016,910.5
147,479,910.6
147,475,910.7
147,479,910.8
147,475,910.9
147,478,911
147,476,911.1
147,478,911.2
147,475,911.3
147,478,911.4
147,476,911.5
147,477,911.6
147,476,911.7
147,477,911.8
147,477,911.9
147,476,912
147,477,912.1
147,475,912.2
147,476,912.3
147,477,912.4
147,476,912.5
147,477,912.6
148,477,912.7
147,977,912.8
147,1011,912.9
147,1016,913
147,477,913.1
148,476,913.2
147,476,913.3
148,477,913.4
148,477,913.5
147,476,913.6
147,476,913.7
148,476,913.8
148,476,913.9
147,476,914
147,476,914.1
147,476,914.2
148,476,914.3
147,477,914.4
147,477,914.5
148,477,914.6
147,476,914.7
147,476,914.8
147,477,914.9
147,477,915
148,476,915.1
148,476,915.2
147,477,915.3
147,476,915.4
148,476,915.5
147,476,915.6
147,476,915.7
148,477,915.8
148,476,915.9
147,476,916
147,476,916.1
147,476,916.2
148,476,916.3
147,476,916.4
148,476,916.5
148,476,916.6
147,477,916.7
148,476,916.8
147,476,916.9
148,476,917
148,477,917.1
148,476,917.2
147,476,917.3
148,476,917.4
148,476,917.5
148,476,917.6
147,476,917.7
148,476,917.8
148,476,917.9
148,476,918
148,477,918.1
148,477,918.2
147,476,918.3
148,477,918.4
148,476,918.5
148,476,918.6
147,476,918.7
148,476,918.8
148,476,918.9
147,476,919
148,476,919.1
148,476,919.2
148,476,919.3
148,476,919.4
147,476,919.5
148,476,919.6
147,476,919.7
147,476,919.8
148,476,919.9
148,476,920
148,476,920.1
147,476,920.2
148,476,920.3
147,476,920.4
148,476,920.5
147,476,920.6
147,476,920.7
148,476,920.8
148,476,920.9
148,476,921
148,476,921.1
147,476,921.2
148,476,921.3
148,476,921.4
148,476,921.5
147,476,921.6
148,476,921.7
148,476,921.8
149,476,921.9
147,476,922
147,476,922.1
148,476,922.2
147,476,922.3
148,476,922.4
148,476,922.5
148,476,922.6
148,476,922.7
148,476,922.8
148,475,922.9
147,476,923
148,476,923.1
148,476,923.2
148,476,923.3
148,476,923.4
148,476,923.5
148,476,923.6
147,475,923.7
148,475,923.8
148,476,923.9
148,476,924
148,475,924.1
148,475,924.2
147,476,924.3
148,476,924.4
148,476,924.5
148,476,924.6
148,475,924.7
148,475,924.8
149,476,924.9
148,475,925
147,475,925.1
148,475,925.2
148,475,925.3
148,475,925.4
148,476,925.5
148,476,925.6
148,475,925.7
148,475,925.8
148,476,925.9
148,475,926
148,476,926.1
148,475,926.2
148,476,926.3
148,475,926.4
148,475,926.5
148,475,926.6
148,475,926.7
148,475,926.8
148,476,926.9
148,476,927
148,475,927.1
148,475,927.2
148,475,927.3
147,475,927.4
148,475,927.5
148,475,927.6
148,475,927.7
149,475,927.8
149,476,927.9
148,475,928
149,475,928.1
149,475,928.2
149,475,928.3
149,475,928.4
149,476,928.5
149,476,928.6
149,475,928.7
149,475,928.8
149,476,928.9
149,475,929
149,475,929.1
149,475,929.2
150,476,929.3
150,475,929.4
149,475,929.5
150,476,929.6
150,475,929.7
150,476,929.8
150,475,929.9
151,475,930
150,475,930.1
151,476,930.2
150,475,930.3
151,475,930.4
151,475,930.5
151,475,930.6
151,475,930.7
151,475,930.8
151,475,930.9
151,475,931
151,475,931.1
151,475,931.2
151,475,931.3
152,475,931.4
151,475,931.5
151,475,931.6
152,475,931.7
152,475,931.8
152,475,931.9
152,475,932
152,475,932.1
152,475,932.2
152,475,932.3
152,475,932.4
153,475,932.5
152,475,932.6
152,475,932.7
152,475,932.8
152,475,932.9
152,475,933
153,475,933.1
153,475,933.2
153,475,933.3
153,475,933.4
153,475,933.5
153,475,933.6
153,475,933.7
153,475,933.8
154,475,933.9
154,475,934
154,475,934.1
154,475,934.2
154,475,934.3
155,475,934.4
154,475,934.5
154,475,934.6
154,475,934.7
155,475,934.8
155,475,934.9
155,474,935
155,475,935.1
155,475,935.2
155,475,935.3
155,475,935.4
156,475,935.5
156,474,935.6
155,475,935.7
156,1014,935.8
156,957,935.9
157,475,936
156,474,936.1
156,1012,936.2
157,983,936.3
157,1005,936.4
157,1003,936.5
156,1004,936.6
157,989,936.7
157,996,936.8
156,1017,936.9
157,1017,937
157,1017,937.1
157,1017,937.2
156,1017,937.3
157,1017,937.4
157,1017,937.5
158,1017,937.6
157,1017,937.7
157,962,937.8
157,999,937.9
157,1012,938
157,1007,938.1
157,993,938.2
158,981,938.3
157,960,938.4
157,992,938.5
158,1011,938.6
158,1013,938.7
158,1017,938.8
158,997,938.9
158,1016,939
158,1017,939.1
158,1016,939.2
158,1017,939.3
158,1016,939.4
158,1016,939.5
158,1016,939.6
159,1016,939.7
158,1017,939.8
158,1015,939.9
158,1017,940
158,1016,940.1
158,1016,940.2
158,1002,940.3
158,1001,940.4
158,1014,940.5
159,1014,940.6
158,1010,940.7
158,1015,940.8
158,1011,940.9
158,1014,941
158,1010,941.1
158,1010,941.2
158,1011,941.3
158,1005,941.4
158,1012,941.5
158,993,941.6
158,1015,941.7
158,998,941.8
158,1015,941.9
158,1016,942
158,1016,942.1
158,1017,942.2
158,1016,942.3
158,1016,942.4
158,1018,942.5
157,1017,942.6
157,1018,942.7
158,1017,942.8
158,1018,942.9
158,1017,943
157,1017,943.1
157,1017,943.2
158,1017,943.3
158,1017,943.4
157,1016,943.5
157,1017,943.6
157,1018,943.7
157,1018,943.8
157,1018,943.9
157,1018,944
158,1017,944.1
158,1017,944.2
157,1015,944.3
157,1015,944.4
158,1018,944.5
157,1017,944.6
157,1017,944.7
157,1017,944.8
158,1017,944.9
157,1016,945
157,1016,945.1
157,1018,945.2
157,1016,945.3
157,1016,945.4
157,1005,945.5
157,1008,945.6
157,979,945.7
157,1008,945.8
157,1012,945.9
157,1006,946
157,1014,946.1
156,1014,946.2
156,1008,946.3
156,1008,946.4
157,1005,946.5
156,1013,946.6
156,1013,946.7
157,1007,946.8
157,1011,946.9
157,1012,947
157,1013,947.1
157,1014,947.2
156,1015,947.3
156,1015,947.4
156,1014,947.5
156,1016,947.6
157,1016,947.7
157,1016,947.8
156,1017,947.9
156,1015,948
156,1014,948.1
156,1014,948.2
156,1012,948.3
156,1012,948.4
156,1013,948.5
156,1016,948.6
156,1013,948.7
156,474,948.8
156,474,948.9
156,474,949
156,474,949.1
155,474,949.2
157,474,949.3
156,474,949.4
156,474,949.5
155,474,949.6
156,474,949.7
155,474,949.8
156,474,949.9
156,474,950
155,474,950.1
156,474,950.2
155,474,950.3
156,474,950.4
155,1018,950.5
156,1017,950.6
155,1017,950.7
155,1017,950.8
156,1017,950.9
155,1018,951
155,1017,951.1
155,1016,951.2
155,1016,951.3
156,1017,951.4
155,994,951.5
155,1017,951.6
155,1014,951.7
155,1015,951.8
155,1015,951.9
155,1014,952
155,1010,952.1
155,1016,952.2
154,1014,952.3
155,1015,952.4
155,475,952.5
155,474,952.6
155,474,952.7
155,474,952.8
155,474,952.9
155,474,953
154,474,953.1
155,474,953.2
154,473,953.3
154,474,953.4
155,474,953.5
155,474,953.6
154,474,953.7
155,474,953.8
155,473,953.9
155,474,954
154,473,954.1
154,474,954.2
155,474,954.3
155,474,954.4
154,474,954.5
154,474,954.6
154,473,954.7
154,474,954.8
154,474,954.9
154,474,955
154,474,955.1
154,474,955.2
154,474,955.3
154,473,955.4
155,474,955.5
154,474,955.6
154,474,955.7
154,474,955.8
154,474,955.9
154,473,956
154,474,956.1
154,474,956.2
154,474,956.3
154,474,956.4
154,1017,956.5
154,1017,956.6
154,1016,956.7
154,1017,956.8
153,1016,956.9
154,1002,957
154,1013,957.1
154,1008,957.2
153,1010,957.3
154,1010,957.4
154,1014,957.5
153,1015,957.6
154,1015,957.7
154,1014,957.8
154,1004,957.9
154,1014,958
153,1014,958.1
153,1007,958.2
153,999,958.3
153,1006,958.4
153,1009,958.5
153,1007,958.6
153,1004,958.7
153,1002,958.8
153,1000,958.9
153,1000,959
153,999,959.1
153,995,959.2
153,989,959.3
154,1011,959.4
153,1005,959.5
153,1006,959.6
153,995,959.7
154,992,959.8
153,963,959.9
153,1011,960
153,1009,960.1
153,1014,960.2
153,1007,960.3
153,1011,960.4
153,1012,960.5
153,1012,960.6
153,1009,960.7
153,1011,960.8
153,1002,960.9
153,1001,961
152,995,961.1
153,1004,961.2
153,1016,961.3
153,1016,961.4
153,1017,961.5
152,1015,961.6
153,1013,961.7
153,1013,961.8
153,1013,961.9
153,1013,962
153,1013,962.1
153,1013,962.2
153,1013,962.3
152,1013,962.4
153,1009,962.5
153,972,962.6
152,1004,962.7
152,1013,962.8
153,1016,962.9
153,981,963
152,476,963.1
152,1014,963.2
153,974,963.3
152,1014,963.4
152,1013,963.5
153,999,963.6
152,995,963.7
152,1008,963.8
152,1008,963.9
152,993,964
153,996,964.1
152,999,964.2
152,958,964.3
152,985,964.4
153,1002,964.5
152,1009,964.6
152,1008,964.7
152,1007,964.8
153,1013,964.9
152,1014,965
153,1011,965.1
152,1009,965.2
152,1010,965.3
152,1010,965.4
152,1009,965.5
152,1001,965.6
152,1013,965.7
152,1016,965.8
152,1000,965.9
152,1015,966
152,1013,966.1
153,1009,966.2
152,1011,966.3
153,827,966.4
152,981,966.5
152,991,966.6
152,1017,966.7
153,1016,966.8
152,1016,966.9
152,1016,967
152,1016,967.1
152,1017,967.2
152,1016,967.3
152,1017,967.4
152,1016,967.5
152,1017,967.6
152,1016,967.7
152,1016,967.8
152,1016,967.9
153,1016,968
152,1016,968.1
153,1016,968.2
152,1013,968.3
152,960,968.4
152,1013,968.5
152,1013,968.6
152,1013,968.7
152,1013,968.8
152,988,968.9
152,1004,969
152,995,969.1
152,1005,969.2
152,1005,969.3
152,1005,969.4
152,1006,969.5
152,1006,969.6
152,994,969.7
152,1012,969.8
152,1014,969.9
152,1015,970
151,1011,970.1
151,1017,970.2
152,1017,970.3
151,1017,970.4
